source,dataset,origin_country,destination_country,year,measure_type,value,analysis_question
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2020,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2021,citizenship_acquisition,1196.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2021,citizenship_acquisition,26.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2021,citizenship_acquisition,850.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2021,citizenship_acquisition,46.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2021,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2021,citizenship_acquisition,241.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2021,citizenship_acquisition,3841.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2021,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2021,citizenship_acquisition,272.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2021,citizenship_acquisition,14.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2021,citizenship_acquisition,3.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2021,citizenship_acquisition,66.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2021,citizenship_acquisition,12.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2021,citizenship_acquisition,8.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2021,citizenship_acquisition,13.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2021,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2021,citizenship_acquisition,30.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2021,citizenship_acquisition,81.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2021,citizenship_acquisition,3.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2021,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2021,citizenship_acquisition,111.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2021,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2022,citizenship_acquisition,1266.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2022,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2022,citizenship_acquisition,20.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2022,citizenship_acquisition,930.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2022,citizenship_acquisition,57.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2022,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2022,citizenship_acquisition,357.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2022,citizenship_acquisition,2859.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2022,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2022,citizenship_acquisition,635.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2022,citizenship_acquisition,3.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2022,citizenship_acquisition,20.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2022,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2022,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2022,citizenship_acquisition,67.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2022,citizenship_acquisition,13.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2022,citizenship_acquisition,9.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2022,citizenship_acquisition,11.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2022,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2022,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2022,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2022,citizenship_acquisition,27.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2022,citizenship_acquisition,122.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2022,citizenship_acquisition,16.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2022,citizenship_acquisition,146.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2022,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2023,citizenship_acquisition,1311.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2023,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2023,citizenship_acquisition,990.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2023,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2023,citizenship_acquisition,58.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2023,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2023,citizenship_acquisition,348.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2023,citizenship_acquisition,2081.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2023,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2023,citizenship_acquisition,726.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2023,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2023,citizenship_acquisition,12.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2023,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2023,citizenship_acquisition,69.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2023,citizenship_acquisition,13.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2023,citizenship_acquisition,3.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2023,citizenship_acquisition,13.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2023,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2023,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2023,citizenship_acquisition,78.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2023,citizenship_acquisition,100.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2023,citizenship_acquisition,27.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2023,citizenship_acquisition,167.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2023,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belgium,2024,citizenship_acquisition,1454.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Bulgaria,2024,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Czechia,2024,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Denmark,2024,citizenship_acquisition,50.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Germany,2024,citizenship_acquisition,1210.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Estonia,2024,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ireland,2024,citizenship_acquisition,75.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Greece,2024,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Spain,2024,citizenship_acquisition,351.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,France,2024,citizenship_acquisition,2196.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Croatia,2024,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Italy,2024,citizenship_acquisition,703.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Cyprus,2024,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Latvia,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Lithuania,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Luxembourg,2024,citizenship_acquisition,24.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Hungary,2024,citizenship_acquisition,9.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Malta,2024,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Netherlands,2024,citizenship_acquisition,79.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Austria,2024,citizenship_acquisition,28.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Poland,2024,citizenship_acquisition,7.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Portugal,2024,citizenship_acquisition,10.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Romania,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovenia,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Slovakia,2024,citizenship_acquisition,1.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Finland,2024,citizenship_acquisition,61.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Sweden,2024,citizenship_acquisition,64.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Iceland,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Liechtenstein,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Norway,2024,citizenship_acquisition,13.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Switzerland,2024,citizenship_acquisition,157.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,United Kingdom,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,North Macedonia,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Georgia,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Albania,2024,citizenship_acquisition,2.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Türkiye,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Ukraine,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Belarus,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Russia,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
eurostat,eurostat_citizenship_acquisition,Cameroon,Armenia,2024,citizenship_acquisition,0.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Belgium,2015,citizenship_acquisition,738.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Belgium,2016,citizenship_acquisition,845.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Belgium,2017,citizenship_acquisition,872.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Belgium,2018,citizenship_acquisition,955.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Belgium,2019,citizenship_acquisition,1046.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Belgium,2020,citizenship_acquisition,945.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Belgium,2021,citizenship_acquisition,1196.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Poland,2015,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Poland,2016,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Poland,2017,citizenship_acquisition,4.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Poland,2018,citizenship_acquisition,9.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Poland,2019,citizenship_acquisition,13.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Poland,2020,citizenship_acquisition,9.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Poland,2021,citizenship_acquisition,8.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,France,2015,citizenship_acquisition,3125.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,France,2016,citizenship_acquisition,3377.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,France,2017,citizenship_acquisition,3137.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,France,2018,citizenship_acquisition,2502.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,France,2019,citizenship_acquisition,2463.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,France,2020,citizenship_acquisition,2108.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,France,2021,citizenship_acquisition,3841.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Mexico,2015,citizenship_acquisition,7.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Mexico,2016,citizenship_acquisition,6.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Mexico,2017,citizenship_acquisition,4.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Mexico,2018,citizenship_acquisition,8.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Mexico,2019,citizenship_acquisition,4.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Germany,2015,citizenship_acquisition,1078.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Germany,2016,citizenship_acquisition,918.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Germany,2017,citizenship_acquisition,949.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Germany,2018,citizenship_acquisition,905.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Germany,2019,citizenship_acquisition,955.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Germany,2020,citizenship_acquisition,895.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Germany,2021,citizenship_acquisition,845.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Italy,2015,citizenship_acquisition,521.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Italy,2016,citizenship_acquisition,658.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Italy,2017,citizenship_acquisition,488.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Italy,2018,citizenship_acquisition,303.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Italy,2019,citizenship_acquisition,401.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Italy,2020,citizenship_acquisition,304.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Italy,2021,citizenship_acquisition,272.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Switzerland,2015,citizenship_acquisition,165.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Switzerland,2016,citizenship_acquisition,218.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Switzerland,2017,citizenship_acquisition,209.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Switzerland,2018,citizenship_acquisition,176.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Switzerland,2019,citizenship_acquisition,149.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Switzerland,2020,citizenship_acquisition,121.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Switzerland,2021,citizenship_acquisition,113.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Norway,2015,citizenship_acquisition,27.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Norway,2016,citizenship_acquisition,38.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Norway,2017,citizenship_acquisition,39.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Norway,2018,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Norway,2019,citizenship_acquisition,25.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Norway,2020,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Norway,2021,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Portugal,2015,citizenship_acquisition,5.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Portugal,2016,citizenship_acquisition,12.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Luxembourg,2015,citizenship_acquisition,6.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Luxembourg,2016,citizenship_acquisition,18.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Luxembourg,2017,citizenship_acquisition,20.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Luxembourg,2018,citizenship_acquisition,19.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Luxembourg,2019,citizenship_acquisition,26.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Luxembourg,2020,citizenship_acquisition,15.0,Q3_post_arrival_trajectories
oecd,oecd_migration_database,Cameroon,Luxembourg,2021,citizenship_acquisition,14.0,Q3_post_arrival_trajectories
